DEADLINE (_.	283.68518518518516
DEADLINE (	283.68518518518516
details_NOUN circle	261.7391304347826
details circle	261.7391304347826
DEADLINE_NOUN (	231.4625
DEADLINE_NOUN (_.	231.4625
deal_NOUN originator	226.2340425531915
deal originator	221.58333333333334
DEADLINE_VERB (	185.05882352941177
DEADLINE_VERB (_.	185.05882352941177
